Epoch, training loss, validation loss, validation accuracy, ,,
380,2.111871,2.106756,0.369000, ,,
381,2.109033,2.103691,0.351000, ,,
382,2.106455,2.101220,0.413000, ,,
383,2.104046,2.098421,0.345000, ,,
384,2.101023,2.095605,0.370000, ,,
385,2.098753,2.092575,0.283000, ,,
386,2.095612,2.090567,0.394000, ,,
387,2.093231,2.088194,0.358000, ,,
388,2.090651,2.085213,0.389000, ,,
389,2.088198,2.082226,0.356000, ,,
390,2.085693,2.079769,0.455000, ,,
391,2.083185,2.077102,0.293000, ,,
392,2.079903,2.074374,0.374000, ,,
393,2.077599,2.071346,0.436000, ,,
394,2.074714,2.069126,0.359000, ,,
395,2.072337,2.066052,0.391000, ,,
396,2.069885,2.063310,0.392000, ,,
397,2.067008,2.060854,0.352000, ,,
398,2.064588,2.058159,0.313000, ,,
399,2.062497,2.055366,0.388000, ,,
400,2.059262,2.053444,0.431000, ,,
401,2.057164,2.050818,0.433000, ,,
402,2.054243,2.047506,0.410000, ,,
403,2.051732,2.045310,0.411000, ,,
404,2.049271,2.042777,0.368000, ,,
405,2.046930,2.039975,0.356000, ,,
406,2.044230,2.038248,0.387000, ,,
407,2.041911,2.035522,0.485000, ,,
408,2.039612,2.032992,0.476000, ,,
409,2.037674,2.030379,0.412000, ,,
410,2.035011,2.028254,0.404000, ,,
411,2.032491,2.025639,0.392000, ,,
412,2.030372,2.022769,0.327000, ,,
413,2.027995,2.021567,0.449000, ,,
414,2.025450,2.018929,0.458000, ,,
415,2.023863,2.016050,0.496000, ,,
416,2.021380,2.014167,0.335000, ,,
417,2.019190,2.012514,0.453000, ,,
418,2.016968,2.009911,0.492000, ,,
419,2.014972,2.007696,0.445000, ,,
420,2.012804,2.005168,0.522000, ,,
421,2.010562,2.003625,0.514000, ,,
422,2.008861,2.001505,0.466000, ,,
423,2.006362,1.999259,0.477000, ,,
424,2.004854,1.996881,0.438000, ,,
425,2.002459,1.994872,0.474000, ,,
426,2.001170,1.993683,0.453000, ,,
427,1.998946,1.990903,0.443000, ,,
428,1.997083,1.989028,0.436000, ,,
429,1.994929,1.987424,0.483000, ,,
430,1.992933,1.985040,0.493000, ,,
431,1.991180,1.983322,0.466000, ,,
432,1.989662,1.981561,0.467000, ,,
433,1.987848,1.979632,0.494000, ,,
434,1.985564,1.977592,0.471000, ,,
435,1.984204,1.975909,0.490000, ,,
436,1.982508,1.974294,0.432000, ,,
437,1.980530,1.972850,0.518000, ,,
438,1.978831,1.970990,0.481000, ,,
439,1.977313,1.969119,0.469000, ,,
440,1.975711,1.967242,0.481000, ,,
441,1.973836,1.966330,0.505000, ,,
442,1.972239,1.963901,0.522000, ,,
443,1.970173,1.962289,0.526000, ,,
444,1.969317,1.961306,0.568000, ,,
445,1.967148,1.959322,0.505000, ,,
446,1.965922,1.957764,0.459000, ,,
447,1.964784,1.955631,0.528000, ,,
448,1.962595,1.954393,0.523000, ,,
449,1.960757,1.953006,0.506000, ,,
450,1.959391,1.951238,0.543000, ,,
451,1.957936,1.950286,0.565000, ,,
452,1.956617,1.948272,0.512000, ,,
453,1.954969,1.946772,0.533000, ,,
454,1.953341,1.945350,0.537000, ,,
455,1.951905,1.943815,0.527000, ,,
456,1.950369,1.942309,0.496000, ,,
457,1.949040,1.940828,0.549000, ,,
458,1.947535,1.939539,0.543000, ,,
459,1.945899,1.937914,0.563000, ,,
460,1.944436,1.936571,0.559000, ,,
461,1.943365,1.935007,0.566000, ,,
462,1.941981,1.933533,0.494000, ,,
463,1.940715,1.932112,0.525000, ,,
464,1.938917,1.930545,0.562000, ,,
465,1.937527,1.929512,0.543000, ,,
466,1.936032,1.927999,0.556000, ,,
467,1.934771,1.927528,0.523000, ,,
468,1.933099,1.924915,0.536000, ,,
469,1.931943,1.923546,0.554000, ,,
470,1.930433,1.922867,0.572000, ,,
471,1.928857,1.920876,0.524000, ,,
472,1.927554,1.919125,0.558000, ,,
473,1.926377,1.917928,0.558000, ,,
474,1.924558,1.917284,0.530000, ,,
475,1.923398,1.915708,0.522000, ,,
476,1.922149,1.913856,0.582000, ,,
477,1.920164,1.912453,0.578000, ,,
478,1.919335,1.911286,0.540000, ,,
479,1.917548,1.910373,0.563000, ,,
480,1.916363,1.908404,0.566000, ,,
481,1.915054,1.906910,0.575000, ,,
482,1.913256,1.906207,0.562000, ,,
483,1.911988,1.904577,0.588000, ,,
484,1.910305,1.902828,0.556000, ,,
485,1.908778,1.901667,0.570000, ,,
486,1.907826,1.900299,0.557000, ,,
487,1.906260,1.898691,0.587000, ,,
488,1.904623,1.897221,0.557000, ,,
489,1.903428,1.896108,0.592000, ,,
490,1.901925,1.894562,0.556000, ,,
491,1.900256,1.893209,0.585000, ,,
492,1.898831,1.891728,0.577000, ,,
493,1.897450,1.890306,0.592000, ,,
494,1.896033,1.888706,0.574000, ,,
495,1.894308,1.887376,0.567000, ,,
496,1.892871,1.886057,0.602000, ,,
497,1.891070,1.884786,0.590000, ,,
498,1.889934,1.882770,0.574000, ,,
499,1.888095,1.881607,0.596000, ,,
500,1.887081,1.880267,0.585000, ,,
501,1.885311,1.878590,0.605000, ,,
502,1.883524,1.877138,0.594000, ,,
503,1.882058,1.875492,0.591000, ,,
504,1.880337,1.874038,0.608000, ,,
505,1.879238,1.872676,0.575000, ,,
506,1.877425,1.870742,0.575000, ,,
507,1.875847,1.869416,0.581000, ,,
508,1.874429,1.868431,0.628000, ,,
509,1.872627,1.866671,0.588000, ,,
510,1.870542,1.864277,0.574000, ,,
511,1.868891,1.863125,0.601000, ,,
512,1.867803,1.862022,0.563000, ,,
513,1.865477,1.860000,0.610000, ,,
514,1.864089,1.858257,0.594000, ,,
515,1.862446,1.856999,0.601000, ,,
516,1.860744,1.855083,0.608000, ,,
517,1.858730,1.853491,0.609000, ,,
518,1.857409,1.852321,0.593000, ,,
519,1.855389,1.850143,0.602000, ,,
520,1.853781,1.847836,0.575000, ,,
521,1.851882,1.847038,0.605000, ,,
522,1.849975,1.845193,0.601000, ,,
523,1.848011,1.843090,0.602000, ,,
524,1.845834,1.841661,0.620000, ,,
525,1.844471,1.839791,0.592000, ,,
526,1.842346,1.837861,0.589000, ,,
527,1.840347,1.836169,0.612000, ,,
528,1.838622,1.834306,0.624000, ,,
529,1.836831,1.832779,0.601000, ,,
530,1.834496,1.830436,0.597000, ,,
531,1.832757,1.828373,0.590000, ,,
