Epoch, training loss, validation loss, validation accuracy, ,,
100,0.585400,0.593650,0.842000, ,,
101,0.580252,0.588870,0.843000, ,,
102,0.575277,0.584542,0.842000, ,,
103,0.570476,0.579765,0.847000, ,,
104,0.565614,0.575500,0.846000, ,,
105,0.561010,0.571562,0.847000, ,,
106,0.556406,0.567322,0.848000, ,,
107,0.551960,0.562830,0.849000, ,,
108,0.547641,0.559168,0.850000, ,,
109,0.543217,0.555460,0.853000, ,,
110,0.539087,0.551732,0.853000, ,,
111,0.535336,0.547895,0.852000, ,,
112,0.531052,0.544421,0.855000, ,,
113,0.527191,0.541154,0.856000, ,,
114,0.523388,0.537166,0.854000, ,,
115,0.519611,0.534110,0.857000, ,,
116,0.515944,0.530833,0.858000, ,,
117,0.512205,0.527827,0.858000, ,,
118,0.508786,0.524340,0.861000, ,,
119,0.505177,0.521340,0.862000, ,,
120,0.501905,0.518343,0.862000, ,,
121,0.498377,0.515470,0.862000, ,,
122,0.495292,0.512480,0.863000, ,,
123,0.492017,0.509581,0.863000, ,,
124,0.488859,0.506815,0.863000, ,,
125,0.485704,0.503935,0.863000, ,,
126,0.482721,0.501275,0.863000, ,,
127,0.479667,0.498861,0.864000, ,,
128,0.476729,0.496342,0.865000, ,,
129,0.473965,0.493708,0.865000, ,,
130,0.471035,0.491184,0.865000, ,,
131,0.468320,0.488958,0.866000, ,,
132,0.465460,0.486342,0.866000, ,,
133,0.462794,0.483721,0.867000, ,,
134,0.460213,0.481482,0.867000, ,,
135,0.457551,0.479165,0.867000, ,,
136,0.455129,0.477090,0.867000, ,,
137,0.452460,0.474514,0.869000, ,,
138,0.450015,0.472557,0.868000, ,,
139,0.447547,0.470409,0.868000, ,,
140,0.445123,0.468683,0.869000, ,,
141,0.442779,0.466687,0.868000, ,,
142,0.440478,0.464426,0.867000, ,,
143,0.438161,0.462257,0.868000, ,,
144,0.436035,0.460706,0.868000, ,,
145,0.433749,0.458590,0.867000, ,,
146,0.431541,0.456343,0.868000, ,,
147,0.429381,0.454922,0.869000, ,,
148,0.427313,0.452954,0.868000, ,,
149,0.425140,0.451225,0.868000, ,,
150,0.423137,0.449175,0.868000, ,,
151,0.421021,0.447634,0.868000, ,,
152,0.419083,0.445840,0.868000, ,,
153,0.417271,0.444476,0.869000, ,,
154,0.415303,0.442562,0.871000, ,,
155,0.413462,0.440906,0.869000, ,,
156,0.411421,0.439482,0.871000, ,,
157,0.409487,0.437551,0.871000, ,,
158,0.407761,0.435868,0.871000, ,,
159,0.405958,0.434410,0.869000, ,,
160,0.404170,0.433065,0.872000, ,,
161,0.402441,0.431613,0.871000, ,,
162,0.400773,0.430372,0.871000, ,,
163,0.399130,0.428526,0.870000, ,,
164,0.397344,0.427180,0.872000, ,,
165,0.395669,0.425949,0.872000, ,,
166,0.394049,0.424623,0.873000, ,,
167,0.392372,0.423209,0.873000, ,,
168,0.390789,0.421625,0.873000, ,,
169,0.389280,0.420192,0.873000, ,,
170,0.387836,0.419124,0.873000, ,,
171,0.386119,0.417565,0.874000, ,,
172,0.384692,0.416526,0.873000, ,,
173,0.383109,0.415213,0.874000, ,,
174,0.381650,0.413943,0.874000, ,,
175,0.380263,0.412810,0.874000, ,,
176,0.378744,0.411674,0.875000, ,,
177,0.377367,0.410096,0.875000, ,,
178,0.375895,0.409098,0.875000, ,,
179,0.374555,0.407894,0.875000, ,,
180,0.373188,0.406909,0.875000, ,,
181,0.371820,0.405857,0.877000, ,,
182,0.370523,0.404404,0.878000, ,,
183,0.369176,0.403437,0.878000, ,,
184,0.367996,0.402629,0.880000, ,,
185,0.366682,0.401628,0.880000, ,,
186,0.365341,0.400385,0.880000, ,,
187,0.364038,0.399176,0.880000, ,,
188,0.362832,0.398304,0.880000, ,,
189,0.361547,0.397463,0.881000, ,,
190,0.360346,0.396210,0.882000, ,,
191,0.359194,0.395118,0.882000, ,,
192,0.358065,0.394406,0.881000, ,,
193,0.356811,0.393381,0.882000, ,,
194,0.355631,0.392427,0.882000, ,,
195,0.354502,0.391553,0.882000, ,,
196,0.353339,0.390422,0.883000, ,,
197,0.352242,0.389638,0.884000, ,,
198,0.351195,0.388968,0.884000, ,,
199,0.349963,0.387817,0.884000, ,,
200,0.348921,0.386693,0.884000, ,,
201,0.347801,0.386018,0.884000, ,,
202,0.346781,0.385299,0.885000, ,,
203,0.345711,0.384493,0.885000, ,,
204,0.344644,0.383530,0.885000, ,,
205,0.343691,0.382693,0.885000, ,,
206,0.342548,0.381824,0.885000, ,,
207,0.341561,0.381036,0.885000, ,,
208,0.340510,0.380260,0.886000, ,,
209,0.339539,0.379399,0.886000, ,,
210,0.338604,0.378961,0.886000, ,,
211,0.337614,0.378234,0.885000, ,,
212,0.336618,0.377230,0.886000, ,,
213,0.335720,0.376367,0.888000, ,,
214,0.334701,0.375690,0.889000, ,,
215,0.333790,0.374850,0.889000, ,,
216,0.332816,0.374326,0.888000, ,,
217,0.331899,0.373647,0.889000, ,,
218,0.330978,0.372789,0.887000, ,,
219,0.330180,0.372060,0.890000, ,,
220,0.329269,0.371442,0.891000, ,,
221,0.328377,0.370971,0.889000, ,,
222,0.327395,0.370153,0.890000, ,,
223,0.326667,0.369238,0.891000, ,,
224,0.325683,0.368724,0.892000, ,,
225,0.324875,0.368324,0.892000, ,,
226,0.324080,0.367638,0.894000, ,,
227,0.323190,0.367065,0.891000, ,,
228,0.322244,0.366256,0.894000, ,,
229,0.321502,0.365422,0.894000, ,,
230,0.320617,0.365000,0.893000, ,,
231,0.319947,0.364559,0.892000, ,,
232,0.319064,0.363895,0.893000, ,,
233,0.318422,0.363383,0.893000, ,,
234,0.317474,0.362528,0.892000, ,,
235,0.316677,0.361956,0.893000, ,,
236,0.315991,0.361577,0.893000, ,,
237,0.315195,0.360919,0.894000, ,,
238,0.314275,0.360362,0.893000, ,,
239,0.313538,0.359938,0.894000, ,,
240,0.312853,0.359394,0.893000, ,,
241,0.312060,0.358800,0.894000, ,,
242,0.311340,0.358118,0.893000, ,,
243,0.310582,0.357678,0.893000, ,,
244,0.309792,0.356989,0.893000, ,,
245,0.309187,0.356670,0.894000, ,,
246,0.308369,0.355864,0.893000, ,,
247,0.307701,0.355502,0.893000, ,,
248,0.306978,0.355016,0.895000, ,,
249,0.306253,0.354636,0.894000, ,,
250,0.305596,0.354000,0.894000, ,,
251,0.304858,0.353535,0.894000, ,,
252,0.304187,0.353199,0.894000, ,,
253,0.303538,0.352907,0.895000, ,,
254,0.302835,0.352121,0.898000, ,,
255,0.302086,0.351641,0.898000, ,,
256,0.301462,0.351326,0.898000, ,,
257,0.300749,0.350752,0.897000, ,,
258,0.300135,0.350375,0.897000, ,,
259,0.299510,0.349851,0.898000, ,,
260,0.298820,0.349465,0.898000, ,,
261,0.298211,0.349113,0.898000, ,,
262,0.297599,0.348757,0.899000, ,,
263,0.296981,0.348173,0.899000, ,,
264,0.296215,0.347692,0.900000, ,,
265,0.295708,0.346988,0.900000, ,,
266,0.294989,0.346880,0.900000, ,,
267,0.294383,0.346685,0.900000, ,,
268,0.293714,0.346262,0.902000, ,,
269,0.293171,0.345868,0.903000, ,,
270,0.292596,0.345397,0.902000, ,,
271,0.291972,0.345058,0.901000, ,,
272,0.291422,0.344358,0.902000, ,,
273,0.290905,0.344129,0.903000, ,,
274,0.290132,0.343753,0.903000, ,,
275,0.289661,0.343194,0.903000, ,,
276,0.288986,0.343004,0.903000, ,,
277,0.288418,0.342914,0.902000, ,,
278,0.287859,0.342603,0.902000, ,,
279,0.287265,0.342015,0.903000, ,,
280,0.286693,0.341405,0.904000, ,,
281,0.286214,0.341055,0.904000, ,,
282,0.285685,0.340628,0.903000, ,,
283,0.285135,0.340561,0.904000, ,,
284,0.284423,0.340208,0.903000, ,,
285,0.283924,0.339865,0.904000, ,,
286,0.283340,0.339304,0.904000, ,,
287,0.282792,0.339046,0.903000, ,,
288,0.282278,0.338832,0.904000, ,,
289,0.281709,0.338577,0.904000, ,,
290,0.281185,0.338138,0.905000, ,,
291,0.280763,0.337813,0.905000, ,,
292,0.280194,0.337517,0.904000, ,,
293,0.279599,0.337275,0.904000, ,,
294,0.279120,0.336689,0.906000, ,,
295,0.278532,0.336464,0.905000, ,,
296,0.278083,0.336455,0.905000, ,,
297,0.277549,0.335996,0.905000, ,,
298,0.277069,0.335546,0.906000, ,,
299,0.276431,0.335182,0.906000, ,,
300,0.276127,0.334830,0.906000, ,,
301,0.275399,0.334597,0.906000, ,,
302,0.275027,0.334457,0.906000, ,,
303,0.274518,0.334299,0.906000, ,,
304,0.274004,0.334055,0.907000, ,,
305,0.273516,0.333538,0.907000, ,,
306,0.273065,0.333246,0.907000, ,,
307,0.272516,0.332952,0.907000, ,,
308,0.272017,0.332578,0.907000, ,,
309,0.271658,0.332436,0.907000, ,,
310,0.271246,0.332258,0.906000, ,,
311,0.270723,0.331807,0.907000, ,,
312,0.270224,0.331563,0.907000, ,,
313,0.269684,0.331518,0.907000, ,,
314,0.269272,0.330967,0.907000, ,,
315,0.268813,0.330977,0.907000, ,,
316,0.268248,0.330804,0.907000, ,,
317,0.267860,0.330329,0.909000, ,,
318,0.267401,0.329952,0.908000, ,,
319,0.266869,0.329705,0.908000, ,,
320,0.266440,0.329297,0.909000, ,,
321,0.266019,0.329301,0.907000, ,,
322,0.265512,0.328976,0.909000, ,,
323,0.265153,0.328990,0.908000, ,,
324,0.264631,0.328692,0.909000, ,,
325,0.264182,0.328316,0.909000, ,,
326,0.263819,0.327849,0.910000, ,,
327,0.263331,0.327736,0.909000, ,,
328,0.262917,0.327636,0.910000, ,,
329,0.262423,0.327526,0.909000, ,,
330,0.262082,0.327601,0.909000, ,,
331,0.261672,0.326951,0.910000, ,,
332,0.261129,0.326624,0.910000, ,,
333,0.260794,0.326353,0.910000, ,,
334,0.260337,0.326162,0.910000, ,,
335,0.260021,0.325968,0.910000, ,,
336,0.259505,0.325955,0.910000, ,,
337,0.259035,0.325791,0.909000, ,,
338,0.258614,0.325331,0.910000, ,,
339,0.258181,0.325066,0.910000, ,,
340,0.257813,0.324911,0.910000, ,,
341,0.257328,0.324785,0.910000, ,,
342,0.257014,0.324610,0.909000, ,,
343,0.256616,0.324380,0.909000, ,,
344,0.256136,0.324179,0.910000, ,,
345,0.255752,0.324071,0.910000, ,,
346,0.255331,0.323887,0.910000, ,,
347,0.255018,0.323431,0.910000, ,,
348,0.254651,0.323427,0.911000, ,,
349,0.254251,0.323093,0.910000, ,,
350,0.253821,0.323017,0.912000, ,,
351,0.253479,0.322754,0.911000, ,,
352,0.253004,0.322405,0.911000, ,,
353,0.252640,0.322494,0.911000, ,,
354,0.252240,0.322015,0.912000, ,,
355,0.251927,0.321805,0.911000, ,,
356,0.251515,0.322003,0.913000, ,,
357,0.251131,0.321679,0.912000, ,,
358,0.250706,0.321559,0.913000, ,,
359,0.250344,0.321087,0.913000, ,,
360,0.249905,0.321080,0.913000, ,,
361,0.249605,0.320755,0.913000, ,,
362,0.249198,0.320721,0.913000, ,,
363,0.248988,0.320811,0.913000, ,,
364,0.248446,0.320376,0.913000, ,,
365,0.248096,0.319967,0.913000, ,,
366,0.247769,0.320083,0.913000, ,,
367,0.247462,0.319798,0.913000, ,,
368,0.246938,0.319716,0.913000, ,,
369,0.246662,0.319518,0.913000, ,,
370,0.246270,0.319461,0.913000, ,,
371,0.245865,0.319326,0.913000, ,,
372,0.245546,0.318918,0.912000, ,,
373,0.245160,0.318976,0.913000, ,,
374,0.244795,0.318642,0.913000, ,,
375,0.244531,0.318546,0.913000, ,,
376,0.244098,0.318197,0.913000, ,,
377,0.243773,0.318029,0.913000, ,,
378,0.243472,0.318075,0.913000, ,,
379,0.243221,0.317905,0.913000, ,,
380,0.242772,0.317767,0.913000, ,,
381,0.242378,0.317614,0.914000, ,,
382,0.242041,0.317440,0.912000, ,,
383,0.241692,0.317327,0.913000, ,,
384,0.241338,0.317052,0.914000, ,,
385,0.241018,0.317029,0.914000, ,,
386,0.240637,0.316869,0.914000, ,,
387,0.240379,0.316806,0.915000, ,,
388,0.240038,0.316240,0.915000, ,,
389,0.239612,0.316081,0.914000, ,,
390,0.239365,0.316295,0.914000, ,,
391,0.238955,0.316137,0.914000, ,,
392,0.238589,0.316008,0.915000, ,,
393,0.238292,0.315785,0.915000, ,,
394,0.237983,0.315680,0.915000, ,,
395,0.237577,0.315606,0.915000, ,,
396,0.237310,0.315155,0.915000, ,,
397,0.236998,0.315288,0.915000, ,,
398,0.236681,0.315016,0.915000, ,,
399,0.236307,0.315039,0.916000, ,,
400,0.235988,0.314793,0.915000, ,,
401,0.235692,0.314491,0.915000, ,,
402,0.235349,0.314494,0.915000, ,,
403,0.235032,0.314503,0.915000, ,,
404,0.234708,0.314316,0.915000, ,,
405,0.234352,0.314086,0.915000, ,,
406,0.234086,0.313920,0.916000, ,,
407,0.233787,0.313954,0.916000, ,,
408,0.233385,0.313766,0.915000, ,,
409,0.233161,0.313250,0.915000, ,,
410,0.232801,0.313271,0.915000, ,,
411,0.232499,0.313523,0.916000, ,,
412,0.232191,0.313370,0.916000, ,,
413,0.231914,0.313004,0.915000, ,,
414,0.231527,0.312862,0.915000, ,,
415,0.231288,0.312966,0.916000, ,,
416,0.230941,0.312897,0.916000, ,,
417,0.230636,0.312576,0.916000, ,,
418,0.230350,0.312550,0.916000, ,,
419,0.229980,0.312220,0.915000, ,,
420,0.229724,0.312339,0.916000, ,,
421,0.229396,0.312194,0.916000, ,,
422,0.229085,0.312067,0.916000, ,,
423,0.228824,0.311997,0.916000, ,,
424,0.228501,0.311869,0.915000, ,,
425,0.228171,0.311716,0.916000, ,,
426,0.227954,0.311689,0.916000, ,,
427,0.227601,0.311224,0.916000, ,,
428,0.227298,0.311055,0.915000, ,,
429,0.227034,0.311240,0.915000, ,,
430,0.226678,0.311107,0.917000, ,,
431,0.226379,0.311061,0.917000, ,,
432,0.226083,0.310912,0.917000, ,,
433,0.225886,0.310919,0.917000, ,,
434,0.225509,0.310669,0.917000, ,,
435,0.225208,0.310499,0.916000, ,,
436,0.224957,0.310399,0.917000, ,,
437,0.224639,0.310214,0.917000, ,,
438,0.224515,0.310282,0.917000, ,,
439,0.224046,0.310153,0.917000, ,,
440,0.223804,0.310093,0.916000, ,,
441,0.223471,0.309927,0.916000, ,,
442,0.223209,0.309855,0.918000, ,,
443,0.222926,0.309730,0.918000, ,,
444,0.222703,0.309725,0.916000, ,,
445,0.222363,0.309424,0.917000, ,,
446,0.222151,0.309308,0.917000, ,,
447,0.221879,0.309208,0.917000, ,,
448,0.221515,0.309131,0.916000, ,,
449,0.221287,0.309294,0.916000, ,,
450,0.220971,0.308958,0.920000, ,,
451,0.220724,0.309001,0.919000, ,,
452,0.220386,0.308851,0.919000, ,,
453,0.220144,0.308672,0.919000, ,,
454,0.219817,0.308765,0.917000, ,,
455,0.219537,0.308356,0.918000, ,,
456,0.219261,0.308176,0.918000, ,,
457,0.218970,0.308252,0.918000, ,,
458,0.218736,0.308168,0.917000, ,,
459,0.218500,0.308176,0.918000, ,,
460,0.218229,0.308072,0.919000, ,,
461,0.217918,0.307806,0.917000, ,,
462,0.217649,0.307817,0.917000, ,,
463,0.217348,0.307683,0.919000, ,,
464,0.217154,0.307569,0.918000, ,,
465,0.216900,0.307326,0.919000, ,,
466,0.216626,0.307579,0.919000, ,,
467,0.216323,0.307632,0.921000, ,,
468,0.216021,0.307284,0.921000, ,,
469,0.215879,0.307241,0.916000, ,,
470,0.215550,0.306920,0.919000, ,,
471,0.215195,0.307031,0.921000, ,,
472,0.215012,0.307012,0.920000, ,,
473,0.214720,0.306926,0.921000, ,,
474,0.214475,0.306836,0.921000, ,,
475,0.214182,0.306679,0.921000, ,,
476,0.213953,0.306679,0.921000, ,,
477,0.213746,0.306363,0.922000, ,,
478,0.213402,0.306219,0.921000, ,,
479,0.213165,0.306440,0.921000, ,,
480,0.212918,0.306198,0.921000, ,,
481,0.212656,0.306358,0.921000, ,,
482,0.212345,0.306122,0.921000, ,,
483,0.212093,0.305798,0.921000, ,,
484,0.211904,0.305814,0.921000, ,,
485,0.211566,0.305752,0.921000, ,,
486,0.211322,0.305607,0.921000, ,,
487,0.211087,0.305654,0.921000, ,,
488,0.210904,0.305577,0.921000, ,,
489,0.210575,0.305623,0.921000, ,,
490,0.210300,0.305539,0.920000, ,,
491,0.210163,0.305505,0.921000, ,,
492,0.209833,0.305245,0.921000, ,,
493,0.209514,0.305142,0.921000, ,,
494,0.209258,0.305211,0.921000, ,,
495,0.208993,0.305132,0.920000, ,,
496,0.208792,0.304855,0.921000, ,,
497,0.208526,0.305081,0.921000, ,,
498,0.208354,0.305069,0.921000, ,,
499,0.208102,0.304838,0.921000, ,,
500,0.207798,0.304453,0.922000, ,,
501,0.207585,0.304378,0.921000, ,,
502,0.207337,0.304396,0.922000, ,,
503,0.207076,0.304443,0.921000, ,,
504,0.206766,0.304349,0.921000, ,,
505,0.206533,0.304250,0.922000, ,,
506,0.206368,0.304482,0.921000, ,,
507,0.206134,0.304240,0.921000, ,,
508,0.205799,0.304101,0.922000, ,,
509,0.205609,0.304058,0.921000, ,,
510,0.205339,0.303842,0.921000, ,,
511,0.205083,0.303909,0.921000, ,,
512,0.204831,0.303860,0.921000, ,,
513,0.204582,0.303586,0.922000, ,,
514,0.204363,0.303728,0.922000, ,,
515,0.204089,0.303579,0.922000, ,,
516,0.203882,0.303323,0.921000, ,,
517,0.203680,0.303507,0.922000, ,,
518,0.203398,0.303362,0.922000, ,,
519,0.203166,0.303349,0.922000, ,,
520,0.202980,0.303313,0.921000, ,,
521,0.202705,0.303274,0.922000, ,,
522,0.202402,0.303223,0.922000, ,,
523,0.202294,0.303143,0.922000, ,,
524,0.201922,0.302959,0.921000, ,,
525,0.201784,0.302865,0.922000, ,,
526,0.201489,0.302771,0.922000, ,,
527,0.201243,0.302813,0.922000, ,,
528,0.201002,0.302877,0.922000, ,,
529,0.200769,0.302799,0.922000, ,,
530,0.200518,0.302665,0.922000, ,,
531,0.200315,0.302487,0.922000, ,,
532,0.200006,0.302446,0.922000, ,,
533,0.199783,0.302454,0.922000, ,,
534,0.199562,0.302373,0.922000, ,,
535,0.199352,0.302409,0.922000, ,,
536,0.199126,0.302247,0.922000, ,,
537,0.198863,0.302205,0.922000, ,,
538,0.198713,0.302152,0.922000, ,,
539,0.198432,0.302155,0.922000, ,,
540,0.198194,0.302052,0.922000, ,,
541,0.198028,0.301947,0.922000, ,,
542,0.197759,0.301842,0.922000, ,,
543,0.197496,0.301779,0.922000, ,,
544,0.197365,0.301928,0.922000, ,,
545,0.197042,0.301658,0.922000, ,,
546,0.196842,0.301634,0.922000, ,,
547,0.196621,0.301724,0.922000, ,,
548,0.196359,0.301654,0.922000, ,,
549,0.196130,0.301447,0.922000, ,,
550,0.195912,0.301370,0.922000, ,,
551,0.195713,0.301327,0.922000, ,,
552,0.195520,0.301277,0.922000, ,,
553,0.195216,0.301252,0.922000, ,,
554,0.195026,0.301188,0.922000, ,,
555,0.194774,0.301117,0.922000, ,,
556,0.194626,0.301202,0.922000, ,,
557,0.194350,0.301119,0.922000, ,,
558,0.194073,0.300927,0.922000, ,,
559,0.193901,0.300973,0.922000, ,,
560,0.193639,0.300972,0.922000, ,,
561,0.193413,0.300824,0.922000, ,,
562,0.193261,0.300747,0.922000, ,,
563,0.193042,0.300722,0.922000, ,,
564,0.192799,0.300742,0.922000, ,,
565,0.192536,0.300602,0.922000, ,,
566,0.192349,0.300652,0.922000, ,,
567,0.192156,0.300291,0.922000, ,,
568,0.191965,0.300440,0.922000, ,,
569,0.191692,0.300359,0.922000, ,,
570,0.191456,0.300281,0.922000, ,,
571,0.191263,0.300269,0.922000, ,,
572,0.191058,0.300344,0.922000, ,,
573,0.190845,0.300473,0.922000, ,,
574,0.190594,0.300210,0.922000, ,,
575,0.190361,0.300211,0.922000, ,,
576,0.190170,0.300024,0.922000, ,,
577,0.189931,0.299936,0.922000, ,,
578,0.189709,0.300109,0.922000, ,,
579,0.189537,0.300179,0.922000, ,,
580,0.189324,0.299983,0.923000, ,,
581,0.189112,0.299770,0.922000, ,,
582,0.188883,0.299739,0.922000, ,,
583,0.188696,0.299589,0.922000, ,,
584,0.188415,0.299538,0.923000, ,,
585,0.188213,0.299560,0.923000, ,,
586,0.187981,0.299633,0.923000, ,,
587,0.187815,0.299736,0.923000, ,,
588,0.187581,0.299731,0.923000, ,,
589,0.187387,0.299638,0.923000, ,,
590,0.187146,0.299364,0.923000, ,,
591,0.186941,0.299108,0.923000, ,,
592,0.186748,0.299117,0.923000, ,,
593,0.186587,0.299518,0.923000, ,,
594,0.186331,0.299365,0.923000, ,,
595,0.186121,0.299278,0.923000, ,,
596,0.185922,0.299106,0.923000, ,,
597,0.185697,0.299267,0.923000, ,,
598,0.185484,0.299207,0.923000, ,,
599,0.185269,0.299058,0.923000, ,,
600,0.185081,0.298878,0.923000, ,,
601,0.184871,0.298863,0.923000, ,,
602,0.184641,0.298888,0.923000, ,,
603,0.184425,0.298798,0.923000, ,,
604,0.184224,0.298874,0.923000, ,,
605,0.184006,0.298821,0.923000, ,,
606,0.183796,0.298986,0.923000, ,,
607,0.183630,0.298740,0.923000, ,,
608,0.183407,0.298569,0.923000, ,,
609,0.183241,0.298839,0.923000, ,,
610,0.183026,0.298664,0.923000, ,,
611,0.182818,0.298648,0.923000, ,,
612,0.182732,0.298355,0.923000, ,,
613,0.182353,0.298429,0.923000, ,,
614,0.182154,0.298470,0.923000, ,,
615,0.181966,0.298420,0.924000, ,,
616,0.181749,0.298462,0.923000, ,,
617,0.181519,0.298409,0.923000, ,,
618,0.181344,0.298240,0.923000, ,,
619,0.181141,0.298154,0.923000, ,,
620,0.180905,0.298194,0.923000, ,,
621,0.180723,0.298264,0.923000, ,,
622,0.180537,0.298041,0.924000, ,,
623,0.180320,0.298098,0.923000, ,,
624,0.180135,0.298249,0.924000, ,,
625,0.179933,0.298139,0.923000, ,,
626,0.179722,0.298004,0.923000, ,,
627,0.179615,0.297844,0.923000, ,,
628,0.179372,0.297600,0.923000, ,,
629,0.179165,0.297870,0.923000, ,,
630,0.178948,0.297919,0.924000, ,,
631,0.178718,0.297847,0.924000, ,,
632,0.178536,0.297719,0.923000, ,,
633,0.178319,0.297914,0.924000, ,,
634,0.178138,0.297795,0.924000, ,,
635,0.177918,0.297621,0.924000, ,,
636,0.177723,0.297391,0.924000, ,,
637,0.177542,0.297429,0.923000, ,,
638,0.177288,0.297575,0.924000, ,,
639,0.177094,0.297622,0.924000, ,,
640,0.176940,0.297501,0.924000, ,,
641,0.176753,0.297454,0.924000, ,,
642,0.176575,0.297544,0.924000, ,,
643,0.176328,0.297377,0.924000, ,,
644,0.176151,0.297374,0.924000, ,,
645,0.175971,0.297331,0.924000, ,,
646,0.175777,0.297299,0.924000, ,,
647,0.175532,0.297364,0.924000, ,,
648,0.175374,0.297228,0.924000, ,,
649,0.175179,0.297163,0.924000, ,,
650,0.175006,0.297251,0.923000, ,,
651,0.174830,0.297256,0.924000, ,,
652,0.174579,0.297042,0.924000, ,,
653,0.174450,0.296892,0.924000, ,,
654,0.174186,0.297128,0.924000, ,,
655,0.174056,0.297461,0.924000, ,,
656,0.173795,0.297299,0.924000, ,,
657,0.173537,0.296936,0.924000, ,,
658,0.173442,0.296858,0.924000, ,,
659,0.173219,0.297030,0.924000, ,,
660,0.173047,0.296972,0.924000, ,,
661,0.172873,0.296815,0.924000, ,,
662,0.172636,0.296795,0.924000, ,,
663,0.172466,0.296653,0.924000, ,,
664,0.172270,0.296698,0.924000, ,,
