Epoch, training loss, validation loss, validation accuracy, ,,
1922,0.038852,0.313816,0.930000, ,,
1923,0.038820,0.313870,0.929000, ,,
1924,0.038772,0.313724,0.929000, ,,
1925,0.038714,0.313742,0.930000, ,,
1926,0.038677,0.313921,0.929000, ,,
1927,0.038631,0.313883,0.930000, ,,
1928,0.038588,0.313949,0.929000, ,,
1929,0.038546,0.314167,0.930000, ,,
1930,0.038495,0.314080,0.929000, ,,
1931,0.038454,0.314074,0.930000, ,,
1932,0.038404,0.314084,0.930000, ,,
1933,0.038353,0.314069,0.930000, ,,
1934,0.038306,0.314092,0.930000, ,,
1935,0.038260,0.314216,0.929000, ,,
1936,0.038217,0.314250,0.930000, ,,
1937,0.038168,0.314301,0.930000, ,,
1938,0.038125,0.314338,0.930000, ,,
1939,0.038081,0.314443,0.930000, ,,
1940,0.038042,0.314500,0.929000, ,,
1941,0.037977,0.314418,0.929000, ,,
1942,0.037941,0.314331,0.930000, ,,
1943,0.037896,0.314417,0.930000, ,,
1944,0.037854,0.314461,0.930000, ,,
1945,0.037813,0.314437,0.930000, ,,
1946,0.037763,0.314508,0.930000, ,,
1947,0.037706,0.314534,0.930000, ,,
1948,0.037670,0.314586,0.930000, ,,
1949,0.037625,0.314552,0.930000, ,,
1950,0.037577,0.314656,0.930000, ,,
1951,0.037540,0.314716,0.930000, ,,
1952,0.037511,0.314713,0.930000, ,,
1953,0.037454,0.314749,0.930000, ,,
1954,0.037414,0.314749,0.930000, ,,
1955,0.037368,0.314709,0.930000, ,,
1956,0.037317,0.314818,0.930000, ,,
1957,0.037275,0.314913,0.930000, ,,
1958,0.037234,0.314941,0.930000, ,,
1959,0.037187,0.315021,0.930000, ,,
1960,0.037136,0.315042,0.930000, ,,
1961,0.037098,0.315118,0.930000, ,,
1962,0.037054,0.315167,0.930000, ,,
1963,0.037003,0.315217,0.930000, ,,
1964,0.036960,0.315126,0.930000, ,,
1965,0.036927,0.315083,0.930000, ,,
1966,0.036868,0.315048,0.930000, ,,
1967,0.036839,0.315082,0.930000, ,,
1968,0.036784,0.315118,0.930000, ,,
1969,0.036745,0.315189,0.930000, ,,
1970,0.036695,0.315329,0.930000, ,,
1971,0.036656,0.315386,0.930000, ,,
1972,0.036612,0.315364,0.930000, ,,
1973,0.036582,0.315321,0.930000, ,,
1974,0.036526,0.315375,0.930000, ,,
1975,0.036476,0.315387,0.930000, ,,
1976,0.036442,0.315436,0.930000, ,,
1977,0.036394,0.315463,0.930000, ,,
1978,0.036354,0.315483,0.930000, ,,
1979,0.036312,0.315639,0.930000, ,,
1980,0.036271,0.315497,0.930000, ,,
1981,0.036247,0.315509,0.930000, ,,
1982,0.036189,0.315565,0.930000, ,,
1983,0.036150,0.315696,0.930000, ,,
1984,0.036118,0.315831,0.930000, ,,
1985,0.036062,0.315848,0.930000, ,,
1986,0.036014,0.315861,0.930000, ,,
1987,0.035974,0.315722,0.930000, ,,
1988,0.035926,0.315814,0.930000, ,,
1989,0.035888,0.315816,0.930000, ,,
1990,0.035860,0.315816,0.930000, ,,
1991,0.035803,0.315893,0.930000, ,,
1992,0.035764,0.316030,0.930000, ,,
1993,0.035719,0.315980,0.930000, ,,
1994,0.035685,0.315958,0.930000, ,,
1995,0.035660,0.315819,0.930000, ,,
1996,0.035591,0.315975,0.930000, ,,
1997,0.035542,0.316059,0.930000, ,,
1998,0.035512,0.316153,0.930000, ,,
1999,0.035467,0.316242,0.929000, ,,
2000,0.035420,0.316130,0.930000, ,,
2001,0.035383,0.316316,0.929000, ,,
2002,0.035336,0.316186,0.930000, ,,
2003,0.035304,0.316220,0.930000, ,,
2004,0.035255,0.316246,0.930000, ,,
2005,0.035212,0.316277,0.930000, ,,
2006,0.035169,0.316338,0.930000, ,,
2007,0.035138,0.316396,0.929000, ,,
2008,0.035090,0.316372,0.931000, ,,
2009,0.035051,0.316398,0.931000, ,,
2010,0.035016,0.316474,0.929000, ,,
2011,0.034994,0.316523,0.931000, ,,
2012,0.034930,0.316498,0.930000, ,,
2013,0.034884,0.316553,0.929000, ,,
2014,0.034860,0.316539,0.930000, ,,
2015,0.034806,0.316530,0.931000, ,,
2016,0.034768,0.316608,0.931000, ,,
2017,0.034731,0.316695,0.929000, ,,
2018,0.034696,0.316694,0.931000, ,,
2019,0.034648,0.316669,0.931000, ,,
2020,0.034611,0.316689,0.929000, ,,
2021,0.034568,0.316844,0.929000, ,,
2022,0.034530,0.316857,0.930000, ,,
2023,0.034495,0.316795,0.929000, ,,
2024,0.034439,0.316909,0.930000, ,,
2025,0.034417,0.316841,0.930000, ,,
2026,0.034381,0.316957,0.930000, ,,
2027,0.034327,0.316966,0.930000, ,,
2028,0.034287,0.317003,0.930000, ,,
2029,0.034241,0.316996,0.930000, ,,
2030,0.034198,0.316984,0.930000, ,,
2031,0.034170,0.317140,0.930000, ,,
2032,0.034133,0.317053,0.930000, ,,
2033,0.034092,0.317015,0.930000, ,,
2034,0.034048,0.317177,0.930000, ,,
2035,0.033999,0.317203,0.930000, ,,
2036,0.033962,0.317214,0.930000, ,,
2037,0.033926,0.317170,0.930000, ,,
2038,0.033883,0.317314,0.929000, ,,
2039,0.033847,0.317274,0.930000, ,,
2040,0.033804,0.317395,0.930000, ,,
2041,0.033765,0.317300,0.930000, ,,
2042,0.033720,0.317395,0.930000, ,,
2043,0.033684,0.317527,0.930000, ,,
2044,0.033647,0.317460,0.929000, ,,
2045,0.033611,0.317414,0.930000, ,,
2046,0.033566,0.317487,0.930000, ,,
2047,0.033534,0.317480,0.930000, ,,
2048,0.033491,0.317449,0.930000, ,,
2049,0.033444,0.317601,0.929000, ,,
2050,0.033413,0.317632,0.930000, ,,
2051,0.033377,0.317586,0.930000, ,,
2052,0.033337,0.317627,0.930000, ,,
2053,0.033300,0.317710,0.929000, ,,
2054,0.033258,0.317751,0.930000, ,,
2055,0.033224,0.317795,0.929000, ,,
2056,0.033185,0.317784,0.930000, ,,
2057,0.033147,0.317917,0.929000, ,,
2058,0.033117,0.317875,0.930000, ,,
2059,0.033067,0.317762,0.929000, ,,
2060,0.033027,0.317837,0.929000, ,,
2061,0.032997,0.317821,0.929000, ,,
2062,0.032941,0.317937,0.929000, ,,
2063,0.032909,0.318025,0.930000, ,,
2064,0.032867,0.318031,0.929000, ,,
2065,0.032840,0.318018,0.929000, ,,
2066,0.032800,0.318087,0.929000, ,,
2067,0.032773,0.318080,0.929000, ,,
2068,0.032726,0.318196,0.929000, ,,
2069,0.032689,0.318190,0.929000, ,,
2070,0.032641,0.318131,0.929000, ,,
2071,0.032604,0.318157,0.929000, ,,
2072,0.032568,0.318279,0.929000, ,,
2073,0.032531,0.318244,0.929000, ,,
2074,0.032496,0.318259,0.929000, ,,
2075,0.032462,0.318354,0.929000, ,,
2076,0.032426,0.318341,0.929000, ,,
2077,0.032389,0.318293,0.929000, ,,
2078,0.032344,0.318427,0.929000, ,,
2079,0.032308,0.318412,0.929000, ,,
2080,0.032267,0.318439,0.930000, ,,
2081,0.032230,0.318380,0.929000, ,,
2082,0.032210,0.318555,0.929000, ,,
2083,0.032158,0.318546,0.929000, ,,
2084,0.032139,0.318475,0.929000, ,,
2085,0.032086,0.318574,0.929000, ,,
2086,0.032048,0.318677,0.929000, ,,
2087,0.032010,0.318756,0.929000, ,,
2088,0.031974,0.318744,0.929000, ,,
2089,0.031940,0.318705,0.929000, ,,
2090,0.031908,0.318802,0.929000, ,,
2091,0.031867,0.318655,0.929000, ,,
2092,0.031830,0.318772,0.929000, ,,
2093,0.031793,0.318753,0.929000, ,,
2094,0.031751,0.318836,0.929000, ,,
2095,0.031711,0.318863,0.929000, ,,
2096,0.031682,0.318850,0.929000, ,,
2097,0.031660,0.318816,0.929000, ,,
2098,0.031612,0.318914,0.929000, ,,
2099,0.031570,0.318997,0.929000, ,,
2100,0.031540,0.319009,0.929000, ,,
2101,0.031507,0.319034,0.929000, ,,
2102,0.031466,0.319174,0.929000, ,,
2103,0.031430,0.319207,0.929000, ,,
2104,0.031393,0.319204,0.929000, ,,
2105,0.031353,0.319209,0.929000, ,,
2106,0.031326,0.319124,0.929000, ,,
2107,0.031297,0.319088,0.929000, ,,
2108,0.031250,0.319216,0.929000, ,,
2109,0.031219,0.319188,0.929000, ,,
2110,0.031176,0.319303,0.929000, ,,
2111,0.031148,0.319305,0.929000, ,,
2112,0.031104,0.319370,0.929000, ,,
2113,0.031070,0.319314,0.929000, ,,
2114,0.031038,0.319476,0.929000, ,,
2115,0.031001,0.319509,0.929000, ,,
2116,0.030959,0.319502,0.929000, ,,
2117,0.030923,0.319401,0.929000, ,,
2118,0.030889,0.319452,0.929000, ,,
2119,0.030853,0.319551,0.929000, ,,
2120,0.030824,0.319621,0.929000, ,,
2121,0.030787,0.319633,0.929000, ,,
2122,0.030749,0.319551,0.929000, ,,
2123,0.030711,0.319580,0.929000, ,,
2124,0.030672,0.319647,0.929000, ,,
2125,0.030645,0.319661,0.929000, ,,
2126,0.030613,0.319675,0.929000, ,,
2127,0.030579,0.319736,0.929000, ,,
2128,0.030550,0.319839,0.929000, ,,
2129,0.030502,0.319852,0.929000, ,,
2130,0.030466,0.319843,0.929000, ,,
2131,0.030435,0.319926,0.929000, ,,
2132,0.030412,0.319904,0.929000, ,,
2133,0.030361,0.319905,0.929000, ,,
2134,0.030350,0.319968,0.929000, ,,
2135,0.030304,0.319905,0.929000, ,,
2136,0.030264,0.319874,0.929000, ,,
2137,0.030232,0.320080,0.929000, ,,
2138,0.030200,0.320068,0.929000, ,,
2139,0.030166,0.320061,0.929000, ,,
2140,0.030122,0.320095,0.929000, ,,
2141,0.030092,0.320027,0.929000, ,,
2142,0.030061,0.320183,0.929000, ,,
2143,0.030028,0.320181,0.929000, ,,
2144,0.029993,0.320138,0.929000, ,,
2145,0.029961,0.320188,0.929000, ,,
2146,0.029929,0.320198,0.929000, ,,
2147,0.029897,0.320293,0.929000, ,,
2148,0.029863,0.320262,0.929000, ,,
2149,0.029820,0.320354,0.929000, ,,
2150,0.029788,0.320435,0.929000, ,,
2151,0.029757,0.320470,0.929000, ,,
2152,0.029721,0.320356,0.929000, ,,
2153,0.029687,0.320393,0.929000, ,,
2154,0.029662,0.320456,0.929000, ,,
2155,0.029620,0.320500,0.929000, ,,
2156,0.029585,0.320530,0.929000, ,,
2157,0.029555,0.320599,0.929000, ,,
2158,0.029519,0.320557,0.929000, ,,
2159,0.029490,0.320552,0.929000, ,,
2160,0.029455,0.320576,0.929000, ,,
2161,0.029422,0.320659,0.929000, ,,
2162,0.029387,0.320689,0.929000, ,,
2163,0.029360,0.320759,0.929000, ,,
2164,0.029350,0.320664,0.929000, ,,
2165,0.029293,0.320642,0.929000, ,,
2166,0.029251,0.320805,0.929000, ,,
2167,0.029225,0.320776,0.929000, ,,
2168,0.029187,0.320864,0.929000, ,,
2169,0.029169,0.320969,0.929000, ,,
2170,0.029125,0.320938,0.929000, ,,
2171,0.029102,0.321008,0.929000, ,,
2172,0.029063,0.321137,0.929000, ,,
2173,0.029031,0.321059,0.929000, ,,
2174,0.028988,0.321047,0.929000, ,,
2175,0.028968,0.321020,0.929000, ,,
2176,0.028922,0.320976,0.929000, ,,
2177,0.028906,0.321105,0.929000, ,,
2178,0.028857,0.321019,0.929000, ,,
2179,0.028825,0.321012,0.929000, ,,
2180,0.028797,0.321017,0.929000, ,,
2181,0.028772,0.321134,0.929000, ,,
2182,0.028730,0.321200,0.929000, ,,
2183,0.028710,0.321144,0.929000, ,,
2184,0.028664,0.321261,0.929000, ,,
2185,0.028642,0.321316,0.929000, ,,
2186,0.028608,0.321447,0.929000, ,,
2187,0.028572,0.321422,0.929000, ,,
2188,0.028540,0.321516,0.929000, ,,
2189,0.028503,0.321482,0.929000, ,,
2190,0.028477,0.321410,0.929000, ,,
2191,0.028442,0.321400,0.929000, ,,
2192,0.028415,0.321479,0.929000, ,,
2193,0.028385,0.321422,0.929000, ,,
2194,0.028353,0.321499,0.929000, ,,
2195,0.028330,0.321563,0.929000, ,,
2196,0.028291,0.321524,0.929000, ,,
2197,0.028253,0.321575,0.929000, ,,
2198,0.028220,0.321612,0.929000, ,,
2199,0.028186,0.321596,0.929000, ,,
2200,0.028163,0.321696,0.929000, ,,
2201,0.028132,0.321717,0.929000, ,,
2202,0.028098,0.321771,0.929000, ,,
2203,0.028065,0.321749,0.929000, ,,
2204,0.028036,0.321857,0.929000, ,,
2205,0.028013,0.321782,0.929000, ,,
2206,0.027975,0.321811,0.929000, ,,
2207,0.027941,0.321892,0.929000, ,,
2208,0.027906,0.321964,0.929000, ,,
2209,0.027891,0.321994,0.929000, ,,
2210,0.027848,0.321948,0.929000, ,,
2211,0.027831,0.321887,0.929000, ,,
2212,0.027780,0.321948,0.929000, ,,
2213,0.027756,0.322000,0.929000, ,,
2214,0.027725,0.322075,0.929000, ,,
2215,0.027695,0.322039,0.929000, ,,
2216,0.027663,0.322112,0.929000, ,,
2217,0.027629,0.322122,0.929000, ,,
2218,0.027594,0.322193,0.929000, ,,
2219,0.027568,0.322167,0.929000, ,,
2220,0.027543,0.322046,0.929000, ,,
2221,0.027512,0.322207,0.929000, ,,
2222,0.027492,0.322139,0.929000, ,,
2223,0.027445,0.322201,0.929000, ,,
2224,0.027413,0.322285,0.929000, ,,
2225,0.027388,0.322382,0.929000, ,,
2226,0.027365,0.322467,0.929000, ,,
2227,0.027330,0.322414,0.929000, ,,
2228,0.027306,0.322488,0.929000, ,,
2229,0.027266,0.322450,0.929000, ,,
2230,0.027237,0.322425,0.929000, ,,
2231,0.027204,0.322387,0.929000, ,,
2232,0.027176,0.322503,0.929000, ,,
2233,0.027154,0.322501,0.929000, ,,
2234,0.027124,0.322607,0.929000, ,,
2235,0.027082,0.322586,0.929000, ,,
2236,0.027057,0.322601,0.929000, ,,
2237,0.027028,0.322666,0.929000, ,,
2238,0.026999,0.322633,0.929000, ,,
2239,0.026967,0.322696,0.929000, ,,
2240,0.026936,0.322702,0.929000, ,,
2241,0.026909,0.322761,0.929000, ,,
2242,0.026885,0.322837,0.929000, ,,
2243,0.026855,0.322800,0.929000, ,,
2244,0.026824,0.322817,0.929000, ,,
2245,0.026788,0.322786,0.929000, ,,
2246,0.026754,0.322783,0.929000, ,,
2247,0.026736,0.322870,0.929000, ,,
2248,0.026699,0.322821,0.929000, ,,
2249,0.026677,0.322826,0.929000, ,,
2250,0.026652,0.322847,0.929000, ,,
2251,0.026614,0.322959,0.929000, ,,
2252,0.026584,0.322967,0.929000, ,,
2253,0.026554,0.323096,0.929000, ,,
2254,0.026521,0.323028,0.929000, ,,
2255,0.026498,0.323063,0.929000, ,,
2256,0.026469,0.322988,0.929000, ,,
2257,0.026443,0.323119,0.929000, ,,
2258,0.026404,0.323155,0.929000, ,,
2259,0.026375,0.323157,0.929000, ,,
2260,0.026353,0.323181,0.929000, ,,
2261,0.026328,0.323262,0.929000, ,,
2262,0.026289,0.323256,0.929000, ,,
2263,0.026277,0.323230,0.929000, ,,
2264,0.026239,0.323366,0.929000, ,,
2265,0.026209,0.323305,0.929000, ,,
2266,0.026175,0.323355,0.929000, ,,
2267,0.026149,0.323366,0.929000, ,,
2268,0.026124,0.323384,0.929000, ,,
2269,0.026097,0.323454,0.929000, ,,
2270,0.026063,0.323521,0.929000, ,,
2271,0.026034,0.323463,0.929000, ,,
2272,0.026007,0.323461,0.929000, ,,
2273,0.025978,0.323506,0.929000, ,,
2274,0.025954,0.323620,0.929000, ,,
2275,0.025920,0.323524,0.929000, ,,
2276,0.025900,0.323501,0.929000, ,,
2277,0.025863,0.323591,0.929000, ,,
2278,0.025840,0.323647,0.929000, ,,
2279,0.025809,0.323713,0.929000, ,,
2280,0.025781,0.323733,0.929000, ,,
2281,0.025761,0.323605,0.929000, ,,
2282,0.025724,0.323643,0.929000, ,,
2283,0.025693,0.323724,0.929000, ,,
2284,0.025667,0.323766,0.929000, ,,
2285,0.025635,0.323745,0.929000, ,,
2286,0.025611,0.323913,0.929000, ,,
2287,0.025596,0.324013,0.929000, ,,
2288,0.025556,0.323998,0.929000, ,,
2289,0.025539,0.323898,0.929000, ,,
2290,0.025504,0.323988,0.929000, ,,
2291,0.025488,0.323897,0.929000, ,,
2292,0.025450,0.324055,0.929000, ,,
2293,0.025416,0.324084,0.929000, ,,
2294,0.025393,0.324025,0.929000, ,,
2295,0.025362,0.324035,0.929000, ,,
2296,0.025334,0.324060,0.929000, ,,
2297,0.025307,0.324116,0.929000, ,,
2298,0.025281,0.324143,0.929000, ,,
2299,0.025256,0.324208,0.929000, ,,
2300,0.025230,0.324206,0.929000, ,,
2301,0.025207,0.324191,0.929000, ,,
2302,0.025172,0.324160,0.929000, ,,
2303,0.025141,0.324221,0.929000, ,,
2304,0.025110,0.324233,0.929000, ,,
2305,0.025099,0.324423,0.929000, ,,
2306,0.025071,0.324352,0.929000, ,,
2307,0.025027,0.324305,0.929000, ,,
2308,0.025010,0.324293,0.929000, ,,
2309,0.024977,0.324296,0.929000, ,,
2310,0.024951,0.324409,0.929000, ,,
2311,0.024931,0.324493,0.929000, ,,
2312,0.024904,0.324476,0.929000, ,,
2313,0.024876,0.324432,0.929000, ,,
2314,0.024852,0.324553,0.929000, ,,
2315,0.024822,0.324510,0.929000, ,,
2316,0.024801,0.324495,0.929000, ,,
2317,0.024766,0.324504,0.929000, ,,
2318,0.024740,0.324580,0.929000, ,,
2319,0.024714,0.324628,0.929000, ,,
2320,0.024688,0.324632,0.929000, ,,
2321,0.024663,0.324663,0.929000, ,,
2322,0.024638,0.324686,0.929000, ,,
2323,0.024608,0.324756,0.929000, ,,
2324,0.024580,0.324791,0.929000, ,,
2325,0.024551,0.324829,0.929000, ,,
2326,0.024524,0.324874,0.929000, ,,
2327,0.024497,0.324892,0.929000, ,,
2328,0.024483,0.324831,0.929000, ,,
2329,0.024445,0.324868,0.929000, ,,
2330,0.024427,0.324862,0.929000, ,,
2331,0.024395,0.324874,0.929000, ,,
2332,0.024372,0.324985,0.929000, ,,
2333,0.024346,0.324890,0.929000, ,,
2334,0.024313,0.324945,0.929000, ,,
2335,0.024294,0.325051,0.929000, ,,
2336,0.024266,0.325144,0.929000, ,,
2337,0.024234,0.325106,0.929000, ,,
2338,0.024209,0.325138,0.929000, ,,
2339,0.024195,0.325011,0.929000, ,,
2340,0.024158,0.325169,0.929000, ,,
2341,0.024131,0.325171,0.929000, ,,
2342,0.024117,0.325134,0.929000, ,,
2343,0.024082,0.325250,0.929000, ,,
2344,0.024059,0.325184,0.929000, ,,
2345,0.024038,0.325170,0.929000, ,,
2346,0.024003,0.325238,0.929000, ,,
2347,0.023975,0.325335,0.929000, ,,
2348,0.023954,0.325331,0.929000, ,,
2349,0.023928,0.325344,0.929000, ,,
2350,0.023904,0.325367,0.929000, ,,
2351,0.023880,0.325364,0.929000, ,,
2352,0.023857,0.325451,0.929000, ,,
2353,0.023824,0.325395,0.929000, ,,
2354,0.023797,0.325458,0.929000, ,,
2355,0.023783,0.325460,0.929000, ,,
2356,0.023750,0.325474,0.929000, ,,
2357,0.023729,0.325561,0.929000, ,,
2358,0.023702,0.325582,0.929000, ,,
2359,0.023679,0.325621,0.929000, ,,
2360,0.023653,0.325535,0.929000, ,,
2361,0.023623,0.325511,0.929000, ,,
2362,0.023603,0.325580,0.929000, ,,
2363,0.023576,0.325707,0.929000, ,,
2364,0.023552,0.325737,0.929000, ,,
2365,0.023524,0.325691,0.929000, ,,
2366,0.023495,0.325727,0.929000, ,,
2367,0.023478,0.325802,0.929000, ,,
2368,0.023451,0.325843,0.929000, ,,
2369,0.023426,0.325818,0.929000, ,,
2370,0.023400,0.325903,0.929000, ,,
2371,0.023376,0.325899,0.929000, ,,
2372,0.023354,0.325770,0.929000, ,,
2373,0.023326,0.325825,0.929000, ,,
2374,0.023300,0.325834,0.929000, ,,
2375,0.023276,0.325919,0.929000, ,,
2376,0.023249,0.325938,0.929000, ,,
2377,0.023223,0.325939,0.929000, ,,
2378,0.023202,0.325997,0.929000, ,,
2379,0.023174,0.326073,0.929000, ,,
2380,0.023147,0.326120,0.929000, ,,
2381,0.023130,0.326123,0.929000, ,,
2382,0.023105,0.326116,0.929000, ,,
2383,0.023077,0.326122,0.929000, ,,
2384,0.023058,0.326096,0.929000, ,,
2385,0.023034,0.326106,0.929000, ,,
2386,0.023012,0.326235,0.929000, ,,
2387,0.022986,0.326310,0.929000, ,,
2388,0.022970,0.326384,0.929000, ,,
2389,0.022933,0.326373,0.929000, ,,
2390,0.022920,0.326261,0.929000, ,,
2391,0.022896,0.326342,0.929000, ,,
2392,0.022868,0.326392,0.929000, ,,
2393,0.022844,0.326372,0.929000, ,,
2394,0.022818,0.326387,0.930000, ,,
2395,0.022787,0.326436,0.929000, ,,
2396,0.022775,0.326442,0.929000, ,,
2397,0.022744,0.326364,0.929000, ,,
2398,0.022719,0.326451,0.929000, ,,
2399,0.022698,0.326380,0.929000, ,,
2400,0.022673,0.326530,0.929000, ,,
2401,0.022650,0.326589,0.929000, ,,
2402,0.022624,0.326566,0.929000, ,,
2403,0.022598,0.326594,0.929000, ,,
2404,0.022576,0.326539,0.929000, ,,
2405,0.022560,0.326532,0.930000, ,,
2406,0.022529,0.326620,0.930000, ,,
2407,0.022506,0.326690,0.930000, ,,
2408,0.022476,0.326712,0.930000, ,,
2409,0.022459,0.326742,0.930000, ,,
2410,0.022433,0.326830,0.930000, ,,
2411,0.022410,0.326764,0.929000, ,,
2412,0.022387,0.326840,0.930000, ,,
2413,0.022366,0.326828,0.930000, ,,
2414,0.022340,0.326859,0.930000, ,,
2415,0.022319,0.326825,0.929000, ,,
2416,0.022294,0.326917,0.930000, ,,
2417,0.022276,0.326899,0.929000, ,,
2418,0.022248,0.326924,0.930000, ,,
2419,0.022218,0.326900,0.930000, ,,
2420,0.022199,0.326951,0.930000, ,,
2421,0.022178,0.326967,0.930000, ,,
2422,0.022155,0.326916,0.930000, ,,
2423,0.022134,0.327054,0.930000, ,,
2424,0.022117,0.327067,0.930000, ,,
2425,0.022086,0.327072,0.930000, ,,
2426,0.022063,0.327087,0.930000, ,,
2427,0.022038,0.327118,0.930000, ,,
2428,0.022012,0.327141,0.930000, ,,
2429,0.021990,0.327120,0.930000, ,,
2430,0.021978,0.327265,0.931000, ,,
2431,0.021947,0.327268,0.930000, ,,
2432,0.021927,0.327206,0.930000, ,,
2433,0.021906,0.327295,0.931000, ,,
2434,0.021872,0.327289,0.930000, ,,
2435,0.021860,0.327316,0.930000, ,,
2436,0.021834,0.327318,0.930000, ,,
2437,0.021810,0.327298,0.931000, ,,
2438,0.021788,0.327347,0.930000, ,,
2439,0.021764,0.327321,0.930000, ,,
2440,0.021739,0.327420,0.931000, ,,
2441,0.021723,0.327457,0.931000, ,,
2442,0.021700,0.327481,0.930000, ,,
2443,0.021675,0.327536,0.930000, ,,
2444,0.021650,0.327481,0.930000, ,,
2445,0.021633,0.327486,0.931000, ,,
2446,0.021603,0.327523,0.930000, ,,
2447,0.021584,0.327601,0.930000, ,,
2448,0.021562,0.327662,0.930000, ,,
2449,0.021538,0.327656,0.930000, ,,
2450,0.021519,0.327563,0.931000, ,,
2451,0.021498,0.327560,0.930000, ,,
2452,0.021472,0.327642,0.931000, ,,
2453,0.021449,0.327709,0.930000, ,,
2454,0.021425,0.327700,0.930000, ,,
2455,0.021407,0.327639,0.930000, ,,
2456,0.021380,0.327776,0.930000, ,,
2457,0.021358,0.327814,0.931000, ,,
2458,0.021336,0.327828,0.931000, ,,
2459,0.021317,0.327883,0.931000, ,,
2460,0.021300,0.327791,0.931000, ,,
2461,0.021270,0.327866,0.932000, ,,
2462,0.021256,0.327902,0.932000, ,,
2463,0.021228,0.327963,0.932000, ,,
2464,0.021207,0.327946,0.932000, ,,
2465,0.021188,0.327960,0.931000, ,,
2466,0.021162,0.327913,0.931000, ,,
2467,0.021136,0.327936,0.931000, ,,
2468,0.021129,0.327982,0.932000, ,,
2469,0.021098,0.327916,0.932000, ,,
2470,0.021080,0.327972,0.931000, ,,
2471,0.021058,0.328127,0.930000, ,,
2472,0.021033,0.328144,0.931000, ,,
2473,0.021009,0.328145,0.931000, ,,
2474,0.020990,0.328160,0.932000, ,,
2475,0.020964,0.328222,0.931000, ,,
2476,0.020945,0.328285,0.931000, ,,
2477,0.020922,0.328293,0.931000, ,,
2478,0.020899,0.328299,0.932000, ,,
2479,0.020879,0.328302,0.932000, ,,
2480,0.020863,0.328337,0.931000, ,,
2481,0.020842,0.328323,0.931000, ,,
2482,0.020815,0.328323,0.932000, ,,
2483,0.020802,0.328277,0.931000, ,,
2484,0.020778,0.328310,0.931000, ,,
2485,0.020752,0.328305,0.932000, ,,
2486,0.020735,0.328425,0.932000, ,,
2487,0.020707,0.328512,0.932000, ,,
2488,0.020694,0.328585,0.932000, ,,
2489,0.020671,0.328544,0.932000, ,,
2490,0.020646,0.328560,0.932000, ,,
2491,0.020631,0.328564,0.931000, ,,
2492,0.020602,0.328594,0.932000, ,,
2493,0.020582,0.328644,0.931000, ,,
2494,0.020563,0.328522,0.932000, ,,
2495,0.020542,0.328471,0.932000, ,,
2496,0.020521,0.328640,0.932000, ,,
2497,0.020502,0.328564,0.932000, ,,
2498,0.020483,0.328604,0.932000, ,,
2499,0.020456,0.328743,0.932000, ,,
2500,0.020434,0.328761,0.932000, ,,
2501,0.020415,0.328714,0.932000, ,,
2502,0.020395,0.328794,0.931000, ,,
2503,0.020376,0.328850,0.931000, ,,
2504,0.020351,0.328900,0.932000, ,,
2505,0.020331,0.328869,0.932000, ,,
2506,0.020312,0.328846,0.932000, ,,
2507,0.020301,0.328888,0.932000, ,,
2508,0.020272,0.328834,0.932000, ,,
2509,0.020252,0.328818,0.932000, ,,
2510,0.020229,0.328876,0.931000, ,,
2511,0.020210,0.328937,0.932000, ,,
2512,0.020192,0.328963,0.932000, ,,
2513,0.020167,0.328984,0.932000, ,,
2514,0.020143,0.329039,0.932000, ,,
2515,0.020132,0.329002,0.932000, ,,
2516,0.020101,0.329065,0.932000, ,,
2517,0.020088,0.329033,0.931000, ,,
2518,0.020063,0.329076,0.931000, ,,
2519,0.020046,0.329088,0.932000, ,,
2520,0.020034,0.329183,0.932000, ,,
2521,0.020001,0.329180,0.931000, ,,
2522,0.019983,0.329213,0.932000, ,,
2523,0.019961,0.329274,0.931000, ,,
2524,0.019944,0.329200,0.931000, ,,
2525,0.019919,0.329176,0.931000, ,,
2526,0.019900,0.329192,0.931000, ,,
2527,0.019885,0.329218,0.931000, ,,
2528,0.019868,0.329393,0.931000, ,,
2529,0.019849,0.329328,0.931000, ,,
2530,0.019830,0.329389,0.931000, ,,
2531,0.019802,0.329437,0.931000, ,,
2532,0.019782,0.329511,0.931000, ,,
2533,0.019769,0.329467,0.931000, ,,
2534,0.019744,0.329460,0.931000, ,,
2535,0.019725,0.329460,0.931000, ,,
2536,0.019702,0.329405,0.931000, ,,
2537,0.019682,0.329486,0.931000, ,,
2538,0.019663,0.329569,0.931000, ,,
2539,0.019642,0.329611,0.931000, ,,
2540,0.019620,0.329605,0.931000, ,,
2541,0.019606,0.329659,0.931000, ,,
2542,0.019583,0.329636,0.931000, ,,
2543,0.019562,0.329610,0.931000, ,,
2544,0.019542,0.329696,0.931000, ,,
2545,0.019530,0.329679,0.931000, ,,
2546,0.019501,0.329684,0.931000, ,,
2547,0.019482,0.329753,0.931000, ,,
2548,0.019465,0.329725,0.931000, ,,
2549,0.019444,0.329752,0.931000, ,,
2550,0.019426,0.329762,0.931000, ,,
2551,0.019406,0.329802,0.931000, ,,
2552,0.019388,0.329758,0.931000, ,,
2553,0.019379,0.329771,0.931000, ,,
2554,0.019350,0.329836,0.931000, ,,
2555,0.019329,0.329939,0.931000, ,,
2556,0.019313,0.329888,0.931000, ,,
